id,name,city,review
7244,Hotel7244,City7244,724.4
7245,Hotel7245,City7245,724.5
7246,Hotel7246,City7246,724.6
7247,Hotel7247,City7247,724.7
7248,Hotel7248,City7248,724.8
7249,Hotel7249,City7249,724.9
7250,Hotel7250,City7250,725.0
7251,Hotel7251,City7251,725.1
7252,Hotel7252,City7252,725.2
7253,Hotel7253,City7253,725.3
7254,Hotel7254,City7254,725.4
7255,Hotel7255,City7255,725.5
7256,Hotel7256,City7256,725.6
7257,Hotel7257,City7257,725.7
7258,Hotel7258,City7258,725.8
7259,Hotel7259,City7259,725.9
7260,Hotel7260,City7260,726.0
7261,Hotel7261,City7261,726.1
7262,Hotel7262,City7262,726.2
7263,Hotel7263,City7263,726.3
7264,Hotel7264,City7264,726.4
7265,Hotel7265,City7265,726.5
7266,Hotel7266,City7266,726.6
7267,Hotel7267,City7267,726.7
7268,Hotel7268,City7268,726.8
7269,Hotel7269,City7269,726.9
7270,Hotel7270,City7270,727.0
7271,Hotel7271,City7271,727.1
7272,Hotel7272,City7272,727.2
7273,Hotel7273,City7273,727.3
7274,Hotel7274,City7274,727.4
7275,Hotel7275,City7275,727.5
7276,Hotel7276,City7276,727.6
7277,Hotel7277,City7277,727.7
7278,Hotel7278,City7278,727.8
7279,Hotel7279,City7279,727.9
7280,Hotel7280,City7280,728.0
7281,Hotel7281,City7281,728.1
7282,Hotel7282,City7282,728.2
7283,Hotel7283,City7283,728.3
7284,Hotel7284,City7284,728.4
7285,Hotel7285,City7285,728.5
7286,Hotel7286,City7286,728.6
7287,Hotel7287,City7287,728.7
7288,Hotel7288,City7288,728.8
7289,Hotel7289,City7289,728.9
7290,Hotel7290,City7290,729.0
7291,Hotel7291,City7291,729.1
7292,Hotel7292,City7292,729.2
7293,Hotel7293,City7293,729.3
7294,Hotel7294,City7294,729.4
7295,Hotel7295,City7295,729.5
7296,Hotel7296,City7296,729.6
7297,Hotel7297,City7297,729.7
7298,Hotel7298,City7298,729.8
7299,Hotel7299,City7299,729.9
7300,Hotel7300,City7300,730.0
7301,Hotel7301,City7301,730.1
7302,Hotel7302,City7302,730.2
7303,Hotel7303,City7303,730.3
7304,Hotel7304,City7304,730.4
7305,Hotel7305,City7305,730.5
7306,Hotel7306,City7306,730.6
7307,Hotel7307,City7307,730.7
7308,Hotel7308,City7308,730.8
7309,Hotel7309,City7309,730.9
7310,Hotel7310,City7310,731.0
7311,Hotel7311,City7311,731.1
7312,Hotel7312,City7312,731.2
7313,Hotel7313,City7313,731.3
7314,Hotel7314,City7314,731.4
7315,Hotel7315,City7315,731.5
7316,Hotel7316,City7316,731.6
7317,Hotel7317,City7317,731.7
7318,Hotel7318,City7318,731.8
7319,Hotel7319,City7319,731.9
7320,Hotel7320,City7320,732.0
7321,Hotel7321,City7321,732.1
7322,Hotel7322,City7322,732.2
7323,Hotel7323,City7323,732.3
7324,Hotel7324,City7324,732.4
7325,Hotel7325,City7325,732.5
7326,Hotel7326,City7326,732.6
7327,Hotel7327,City7327,732.7
7328,Hotel7328,City7328,732.8
7329,Hotel7329,City7329,732.9
7330,Hotel7330,City7330,733.0
7331,Hotel7331,City7331,733.1
7332,Hotel7332,City7332,733.2
7333,Hotel7333,City7333,733.3
7334,Hotel7334,City7334,733.4
7335,Hotel7335,City7335,733.5
7336,Hotel7336,City7336,733.6
7337,Hotel7337,City7337,733.7
7338,Hotel7338,City7338,733.8
7339,Hotel7339,City7339,733.9
7340,Hotel7340,City7340,734.0
7341,Hotel7341,City7341,734.1
7342,Hotel7342,City7342,734.2
7343,Hotel7343,City7343,734.3
7344,Hotel7344,City7344,734.4
7345,Hotel7345,City7345,734.5
7346,Hotel7346,City7346,734.6
7347,Hotel7347,City7347,734.7
7348,Hotel7348,City7348,734.8
7349,Hotel7349,City7349,734.9
7350,Hotel7350,City7350,735.0
7351,Hotel7351,City7351,735.1
7352,Hotel7352,City7352,735.2
7353,Hotel7353,City7353,735.3
7354,Hotel7354,City7354,735.4
7355,Hotel7355,City7355,735.5
7356,Hotel7356,City7356,735.6
7357,Hotel7357,City7357,735.7
7358,Hotel7358,City7358,735.8
7359,Hotel7359,City7359,735.9
7360,Hotel7360,City7360,736.0
7361,Hotel7361,City7361,736.1
7362,Hotel7362,City7362,736.2
7363,Hotel7363,City7363,736.3
7364,Hotel7364,City7364,736.4
7365,Hotel7365,City7365,736.5
7366,Hotel7366,City7366,736.6
7367,Hotel7367,City7367,736.7
7368,Hotel7368,City7368,736.8
7369,Hotel7369,City7369,736.9
7370,Hotel7370,City7370,737.0
7371,Hotel7371,City7371,737.1
7372,Hotel7372,City7372,737.2
7373,Hotel7373,City7373,737.3
7374,Hotel7374,City7374,737.4
7375,Hotel7375,City7375,737.5
7376,Hotel7376,City7376,737.6
7377,Hotel7377,City7377,737.7
7378,Hotel7378,City7378,737.8
7379,Hotel7379,City7379,737.9
7380,Hotel7380,City7380,738.0
7381,Hotel7381,City7381,738.1
7382,Hotel7382,City7382,738.2
7383,Hotel7383,City7383,738.3
7384,Hotel7384,City7384,738.4
7385,Hotel7385,City7385,738.5
7386,Hotel7386,City7386,738.6
7387,Hotel7387,City7387,738.7
7388,Hotel7388,City7388,738.8
7389,Hotel7389,City7389,738.9
7390,Hotel7390,City7390,739.0
7391,Hotel7391,City7391,739.1
7392,Hotel7392,City7392,739.2
7393,Hotel7393,City7393,739.3
7394,Hotel7394,City7394,739.4
7395,Hotel7395,City7395,739.5
7396,Hotel7396,City7396,739.6
7397,Hotel7397,City7397,739.7
7398,Hotel7398,City7398,739.8
7399,Hotel7399,City7399,739.9
7400,Hotel7400,City7400,740.0
7401,Hotel7401,City7401,740.1
7402,Hotel7402,City7402,740.2
7403,Hotel7403,City7403,740.3
7404,Hotel7404,City7404,740.4
7405,Hotel7405,City7405,740.5
7406,Hotel7406,City7406,740.6
7407,Hotel7407,City7407,740.7
7408,Hotel7408,City7408,740.8
7409,Hotel7409,City7409,740.9
7410,Hotel7410,City7410,741.0
7411,Hotel7411,City7411,741.1
7412,Hotel7412,City7412,741.2
7413,Hotel7413,City7413,741.3
7414,Hotel7414,City7414,741.4
7415,Hotel7415,City7415,741.5
7416,Hotel7416,City7416,741.6
7417,Hotel7417,City7417,741.7
7418,Hotel7418,City7418,741.8
7419,Hotel7419,City7419,741.9
7420,Hotel7420,City7420,742.0
7421,Hotel7421,City7421,742.1
7422,Hotel7422,City7422,742.2
7423,Hotel7423,City7423,742.3
7424,Hotel7424,City7424,742.4
7425,Hotel7425,City7425,742.5
7426,Hotel7426,City7426,742.6
7427,Hotel7427,City7427,742.7
7428,Hotel7428,City7428,742.8
7429,Hotel7429,City7429,742.9
7430,Hotel7430,City7430,743.0
7431,Hotel7431,City7431,743.1
7432,Hotel7432,City7432,743.2
7433,Hotel7433,City7433,743.3
7434,Hotel7434,City7434,743.4
7435,Hotel7435,City7435,743.5
7436,Hotel7436,City7436,743.6
7437,Hotel7437,City7437,743.7
7438,Hotel7438,City7438,743.8
7439,Hotel7439,City7439,743.9
7440,Hotel7440,City7440,744.0
7441,Hotel7441,City7441,744.1
7442,Hotel7442,City7442,744.2
7443,Hotel7443,City7443,744.3
7444,Hotel7444,City7444,744.4
7445,Hotel7445,City7445,744.5
7446,Hotel7446,City7446,744.6
7447,Hotel7447,City7447,744.7
7448,Hotel7448,City7448,744.8
7449,Hotel7449,City7449,744.9
7450,Hotel7450,City7450,745.0
7451,Hotel7451,City7451,745.1
7452,Hotel7452,City7452,745.2
7453,Hotel7453,City7453,745.3
7454,Hotel7454,City7454,745.4
7455,Hotel7455,City7455,745.5
7456,Hotel7456,City7456,745.6
7457,Hotel7457,City7457,745.7
7458,Hotel7458,City7458,745.8
7459,Hotel7459,City7459,745.9
7460,Hotel7460,City7460,746.0
7461,Hotel7461,City7461,746.1
7462,Hotel7462,City7462,746.2
7463,Hotel7463,City7463,746.3
7464,Hotel7464,City7464,746.4
7465,Hotel7465,City7465,746.5
7466,Hotel7466,City7466,746.6
7467,Hotel7467,City7467,746.7
7468,Hotel7468,City7468,746.8
7469,Hotel7469,City7469,746.9
7470,Hotel7470,City7470,747.0
7471,Hotel7471,City7471,747.1
7472,Hotel7472,City7472,747.2
7473,Hotel7473,City7473,747.3
7474,Hotel7474,City7474,747.4
7475,Hotel7475,City7475,747.5
7476,Hotel7476,City7476,747.6
7477,Hotel7477,City7477,747.7
7478,Hotel7478,City7478,747.8
7479,Hotel7479,City7479,747.9
7480,Hotel7480,City7480,748.0
7481,Hotel7481,City7481,748.1
7482,Hotel7482,City7482,748.2
7483,Hotel7483,City7483,748.3
7484,Hotel7484,City7484,748.4
7485,Hotel7485,City7485,748.5
7486,Hotel7486,City7486,748.6
7487,Hotel7487,City7487,748.7
7488,Hotel7488,City7488,748.8
7489,Hotel7489,City7489,748.9
7490,Hotel7490,City7490,749.0
7491,Hotel7491,City7491,749.1
7492,Hotel7492,City7492,749.2
7493,Hotel7493,City7493,749.3
7494,Hotel7494,City7494,749.4
7495,Hotel7495,City7495,749.5
7496,Hotel7496,City7496,749.6
7497,Hotel7497,City7497,749.7
7498,Hotel7498,City7498,749.8
7499,Hotel7499,City7499,749.9
7500,Hotel7500,City7500,750.0
7501,Hotel7501,City7501,750.1
7502,Hotel7502,City7502,750.2
7503,Hotel7503,City7503,750.3
7504,Hotel7504,City7504,750.4
7505,Hotel7505,City7505,750.5
7506,Hotel7506,City7506,750.6
7507,Hotel7507,City7507,750.7
7508,Hotel7508,City7508,750.8
7509,Hotel7509,City7509,750.9
7510,Hotel7510,City7510,751.0
7511,Hotel7511,City7511,751.1
7512,Hotel7512,City7512,751.2
7513,Hotel7513,City7513,751.3
7514,Hotel7514,City7514,751.4
7515,Hotel7515,City7515,751.5
7516,Hotel7516,City7516,751.6
7517,Hotel7517,City7517,751.7
7518,Hotel7518,City7518,751.8
7519,Hotel7519,City7519,751.9
7520,Hotel7520,City7520,752.0
7521,Hotel7521,City7521,752.1
7522,Hotel7522,City7522,752.2
7523,Hotel7523,City7523,752.3
7524,Hotel7524,City7524,752.4
7525,Hotel7525,City7525,752.5
7526,Hotel7526,City7526,752.6
7527,Hotel7527,City7527,752.7
7528,Hotel7528,City7528,752.8
7529,Hotel7529,City7529,752.9
7530,Hotel7530,City7530,753.0
7531,Hotel7531,City7531,753.1
7532,Hotel7532,City7532,753.2
7533,Hotel7533,City7533,753.3
7534,Hotel7534,City7534,753.4
7535,Hotel7535,City7535,753.5
7536,Hotel7536,City7536,753.6
7537,Hotel7537,City7537,753.7
7538,Hotel7538,City7538,753.8
7539,Hotel7539,City7539,753.9
7540,Hotel7540,City7540,754.0
7541,Hotel7541,City7541,754.1
7542,Hotel7542,City7542,754.2
7543,Hotel7543,City7543,754.3
7544,Hotel7544,City7544,754.4
7545,Hotel7545,City7545,754.5
7546,Hotel7546,City7546,754.6
7547,Hotel7547,City7547,754.7
7548,Hotel7548,City7548,754.8
7549,Hotel7549,City7549,754.9
7550,Hotel7550,City7550,755.0
7551,Hotel7551,City7551,755.1
7552,Hotel7552,City7552,755.2
7553,Hotel7553,City7553,755.3
7554,Hotel7554,City7554,755.4
7555,Hotel7555,City7555,755.5
7556,Hotel7556,City7556,755.6
7557,Hotel7557,City7557,755.7
7558,Hotel7558,City7558,755.8
7559,Hotel7559,City7559,755.9
7560,Hotel7560,City7560,756.0
7561,Hotel7561,City7561,756.1
7562,Hotel7562,City7562,756.2
7563,Hotel7563,City7563,756.3
7564,Hotel7564,City7564,756.4
7565,Hotel7565,City7565,756.5
7566,Hotel7566,City7566,756.6
7567,Hotel7567,City7567,756.7
7568,Hotel7568,City7568,756.8
7569,Hotel7569,City7569,756.9
7570,Hotel7570,City7570,757.0
7571,Hotel7571,City7571,757.1
7572,Hotel7572,City7572,757.2
7573,Hotel7573,City7573,757.3
7574,Hotel7574,City7574,757.4
7575,Hotel7575,City7575,757.5
7576,Hotel7576,City7576,757.6
7577,Hotel7577,City7577,757.7
7578,Hotel7578,City7578,757.8
7579,Hotel7579,City7579,757.9
7580,Hotel7580,City7580,758.0
7581,Hotel7581,City7581,758.1
7582,Hotel7582,City7582,758.2
7583,Hotel7583,City7583,758.3
7584,Hotel7584,City7584,758.4
7585,Hotel7585,City7585,758.5
7586,Hotel7586,City7586,758.6
7587,Hotel7587,City7587,758.7
7588,Hotel7588,City7588,758.8
7589,Hotel7589,City7589,758.9
7590,Hotel7590,City7590,759.0
7591,Hotel7591,City7591,759.1
7592,Hotel7592,City7592,759.2
7593,Hotel7593,City7593,759.3
7594,Hotel7594,City7594,759.4
7595,Hotel7595,City7595,759.5
7596,Hotel7596,City7596,759.6
7597,Hotel7597,City7597,759.7
7598,Hotel7598,City7598,759.8
7599,Hotel7599,City7599,759.9
7600,Hotel7600,City7600,760.0
7601,Hotel7601,City7601,760.1
7602,Hotel7602,City7602,760.2
7603,Hotel7603,City7603,760.3
7604,Hotel7604,City7604,760.4
7605,Hotel7605,City7605,760.5
7606,Hotel7606,City7606,760.6
7607,Hotel7607,City7607,760.7
7608,Hotel7608,City7608,760.8
7609,Hotel7609,City7609,760.9
7610,Hotel7610,City7610,761.0
7611,Hotel7611,City7611,761.1
7612,Hotel7612,City7612,761.2
7613,Hotel7613,City7613,761.3
7614,Hotel7614,City7614,761.4
7615,Hotel7615,City7615,761.5
7616,Hotel7616,City7616,761.6
7617,Hotel7617,City7617,761.7
7618,Hotel7618,City7618,761.8
7619,Hotel7619,City7619,761.9
7620,Hotel7620,City7620,762.0
7621,Hotel7621,City7621,762.1
7622,Hotel7622,City7622,762.2
7623,Hotel7623,City7623,762.3
7624,Hotel7624,City7624,762.4
7625,Hotel7625,City7625,762.5
7626,Hotel7626,City7626,762.6
7627,Hotel7627,City7627,762.7
7628,Hotel7628,City7628,762.8
7629,Hotel7629,City7629,762.9
7630,Hotel7630,City7630,763.0
7631,Hotel7631,City7631,763.1
7632,Hotel7632,City7632,763.2
7633,Hotel7633,City7633,763.3
7634,Hotel7634,City7634,763.4
7635,Hotel7635,City7635,763.5
7636,Hotel7636,City7636,763.6
7637,Hotel7637,City7637,763.7
7638,Hotel7638,City7638,763.8
7639,Hotel7639,City7639,763.9
7640,Hotel7640,City7640,764.0
7641,Hotel7641,City7641,764.1
7642,Hotel7642,City7642,764.2
7643,Hotel7643,City7643,764.3
7644,Hotel7644,City7644,764.4
7645,Hotel7645,City7645,764.5
7646,Hotel7646,City7646,764.6
7647,Hotel7647,City7647,764.7
7648,Hotel7648,City7648,764.8
7649,Hotel7649,City7649,764.9
7650,Hotel7650,City7650,765.0
7651,Hotel7651,City7651,765.1
7652,Hotel7652,City7652,765.2
7653,Hotel7653,City7653,765.3
7654,Hotel7654,City7654,765.4
7655,Hotel7655,City7655,765.5
7656,Hotel7656,City7656,765.6
7657,Hotel7657,City7657,765.7
7658,Hotel7658,City7658,765.8
7659,Hotel7659,City7659,765.9
7660,Hotel7660,City7660,766.0
7661,Hotel7661,City7661,766.1
7662,Hotel7662,City7662,766.2
7663,Hotel7663,City7663,766.3
7664,Hotel7664,City7664,766.4
7665,Hotel7665,City7665,766.5
7666,Hotel7666,City7666,766.6
7667,Hotel7667,City7667,766.7
7668,Hotel7668,City7668,766.8
7669,Hotel7669,City7669,766.9
7670,Hotel7670,City7670,767.0
7671,Hotel7671,City7671,767.1
7672,Hotel7672,City7672,767.2
7673,Hotel7673,City7673,767.3
7674,Hotel7674,City7674,767.4
7675,Hotel7675,City7675,767.5
7676,Hotel7676,City7676,767.6
7677,Hotel7677,City7677,767.7
7678,Hotel7678,City7678,767.8
7679,Hotel7679,City7679,767.9
7680,Hotel7680,City7680,768.0
7681,Hotel7681,City7681,768.1
7682,Hotel7682,City7682,768.2
7683,Hotel7683,City7683,768.3
7684,Hotel7684,City7684,768.4
7685,Hotel7685,City7685,768.5
7686,Hotel7686,City7686,768.6
7687,Hotel7687,City7687,768.7
7688,Hotel7688,City7688,768.8
7689,Hotel7689,City7689,768.9
7690,Hotel7690,City7690,769.0
7691,Hotel7691,City7691,769.1
7692,Hotel7692,City7692,769.2
7693,Hotel7693,City7693,769.3
7694,Hotel7694,City7694,769.4
7695,Hotel7695,City7695,769.5
7696,Hotel7696,City7696,769.6
7697,Hotel7697,City7697,769.7
7698,Hotel7698,City7698,769.8
7699,Hotel7699,City7699,769.9
7700,Hotel7700,City7700,770.0
7701,Hotel7701,City7701,770.1
7702,Hotel7702,City7702,770.2
7703,Hotel7703,City7703,770.3
7704,Hotel7704,City7704,770.4
7705,Hotel7705,City7705,770.5
7706,Hotel7706,City7706,770.6
7707,Hotel7707,City7707,770.7
7708,Hotel7708,City7708,770.8
7709,Hotel7709,City7709,770.9
7710,Hotel7710,City7710,771.0
7711,Hotel7711,City7711,771.1
7712,Hotel7712,City7712,771.2
7713,Hotel7713,City7713,771.3
7714,Hotel7714,City7714,771.4
7715,Hotel7715,City7715,771.5
7716,Hotel7716,City7716,771.6
7717,Hotel7717,City7717,771.7
7718,Hotel7718,City7718,771.8
7719,Hotel7719,City7719,771.9
7720,Hotel7720,City7720,772.0
7721,Hotel7721,City7721,772.1
7722,Hotel7722,City7722,772.2
7723,Hotel7723,City7723,772.3
7724,Hotel7724,City7724,772.4
7725,Hotel7725,City7725,772.5
7726,Hotel7726,City7726,772.6
7727,Hotel7727,City7727,772.7
7728,Hotel7728,City7728,772.8
7729,Hotel7729,City7729,772.9
7730,Hotel7730,City7730,773.0
7731,Hotel7731,City7731,773.1
7732,Hotel7732,City7732,773.2
7733,Hotel7733,City7733,773.3
7734,Hotel7734,City7734,773.4
7735,Hotel7735,City7735,773.5
7736,Hotel7736,City7736,773.6
7737,Hotel7737,City7737,773.7
7738,Hotel7738,City7738,773.8
7739,Hotel7739,City7739,773.9
7740,Hotel7740,City7740,774.0
7741,Hotel7741,City7741,774.1
7742,Hotel7742,City7742,774.2
7743,Hotel7743,City7743,774.3
7744,Hotel7744,City7744,774.4
7745,Hotel7745,City7745,774.5
7746,Hotel7746,City7746,774.6
7747,Hotel7747,City7747,774.7
7748,Hotel7748,City7748,774.8
7749,Hotel7749,City7749,774.9
7750,Hotel7750,City7750,775.0
7751,Hotel7751,City7751,775.1
7752,Hotel7752,City7752,775.2
7753,Hotel7753,City7753,775.3
7754,Hotel7754,City7754,775.4
7755,Hotel7755,City7755,775.5
7756,Hotel7756,City7756,775.6
7757,Hotel7757,City7757,775.7
7758,Hotel7758,City7758,775.8
7759,Hotel7759,City7759,775.9
7760,Hotel7760,City7760,776.0
7761,Hotel7761,City7761,776.1
7762,Hotel7762,City7762,776.2
7763,Hotel7763,City7763,776.3
7764,Hotel7764,City7764,776.4
7765,Hotel7765,City7765,776.5
7766,Hotel7766,City7766,776.6
7767,Hotel7767,City7767,776.7
7768,Hotel7768,City7768,776.8
7769,Hotel7769,City7769,776.9
7770,Hotel7770,City7770,777.0
7771,Hotel7771,City7771,777.1
7772,Hotel7772,City7772,777.2
7773,Hotel7773,City7773,777.3
7774,Hotel7774,City7774,777.4
7775,Hotel7775,City7775,777.5
7776,Hotel7776,City7776,777.6
7777,Hotel7777,City7777,777.7
7778,Hotel7778,City7778,777.8
7779,Hotel7779,City7779,777.9
7780,Hotel7780,City7780,778.0
7781,Hotel7781,City7781,778.1
7782,Hotel7782,City7782,778.2
7783,Hotel7783,City7783,778.3
7784,Hotel7784,City7784,778.4
7785,Hotel7785,City7785,778.5
7786,Hotel7786,City7786,778.6
7787,Hotel7787,City7787,778.7
7788,Hotel7788,City7788,778.8
7789,Hotel7789,City7789,778.9
7790,Hotel7790,City7790,779.0
7791,Hotel7791,City7791,779.1
7792,Hotel7792,City7792,779.2
7793,Hotel7793,City7793,779.3
7794,Hotel7794,City7794,779.4
7795,Hotel7795,City7795,779.5
7796,Hotel7796,City7796,779.6
7797,Hotel7797,City7797,779.7
7798,Hotel7798,City7798,779.8
7799,Hotel7799,City7799,779.9
7800,Hotel7800,City7800,780.0
7801,Hotel7801,City7801,780.1
7802,Hotel7802,City7802,780.2
7803,Hotel7803,City7803,780.3
7804,Hotel7804,City7804,780.4
7805,Hotel7805,City7805,780.5
7806,Hotel7806,City7806,780.6
7807,Hotel7807,City7807,780.7
7808,Hotel7808,City7808,780.8
7809,Hotel7809,City7809,780.9
7810,Hotel7810,City7810,781.0
7811,Hotel7811,City7811,781.1
7812,Hotel7812,City7812,781.2
7813,Hotel7813,City7813,781.3
7814,Hotel7814,City7814,781.4
7815,Hotel7815,City7815,781.5
7816,Hotel7816,City7816,781.6
7817,Hotel7817,City7817,781.7
7818,Hotel7818,City7818,781.8
7819,Hotel7819,City7819,781.9
7820,Hotel7820,City7820,782.0
7821,Hotel7821,City7821,782.1
7822,Hotel7822,City7822,782.2
7823,Hotel7823,City7823,782.3
7824,Hotel7824,City7824,782.4
7825,Hotel7825,City7825,782.5
7826,Hotel7826,City7826,782.6
7827,Hotel7827,City7827,782.7
7828,Hotel7828,City7828,782.8
7829,Hotel7829,City7829,782.9
7830,Hotel7830,City7830,783.0
7831,Hotel7831,City7831,783.1
7832,Hotel7832,City7832,783.2
7833,Hotel7833,City7833,783.3
7834,Hotel7834,City7834,783.4
7835,Hotel7835,City7835,783.5
7836,Hotel7836,City7836,783.6
7837,Hotel7837,City7837,783.7
7838,Hotel7838,City7838,783.8
7839,Hotel7839,City7839,783.9
7840,Hotel7840,City7840,784.0
7841,Hotel7841,City7841,784.1
7842,Hotel7842,City7842,784.2
7843,Hotel7843,City7843,784.3
7844,Hotel7844,City7844,784.4
7845,Hotel7845,City7845,784.5
7846,Hotel7846,City7846,784.6
7847,Hotel7847,City7847,784.7
7848,Hotel7848,City7848,784.8
7849,Hotel7849,City7849,784.9
7850,Hotel7850,City7850,785.0
7851,Hotel7851,City7851,785.1
7852,Hotel7852,City7852,785.2
7853,Hotel7853,City7853,785.3
7854,Hotel7854,City7854,785.4
7855,Hotel7855,City7855,785.5
7856,Hotel7856,City7856,785.6
7857,Hotel7857,City7857,785.7
7858,Hotel7858,City7858,785.8
7859,Hotel7859,City7859,785.9
7860,Hotel7860,City7860,786.0
7861,Hotel7861,City7861,786.1
7862,Hotel7862,City7862,786.2
7863,Hotel7863,City7863,786.3
7864,Hotel7864,City7864,786.4
7865,Hotel7865,City7865,786.5
7866,Hotel7866,City7866,786.6
7867,Hotel7867,City7867,786.7
7868,Hotel7868,City7868,786.8
7869,Hotel7869,City7869,786.9
7870,Hotel7870,City7870,787.0
7871,Hotel7871,City7871,787.1
7872,Hotel7872,City7872,787.2
7873,Hotel7873,City7873,787.3
7874,Hotel7874,City7874,787.4
7875,Hotel7875,City7875,787.5
7876,Hotel7876,City7876,787.6
7877,Hotel7877,City7877,787.7
7878,Hotel7878,City7878,787.8
7879,Hotel7879,City7879,787.9
7880,Hotel7880,City7880,788.0
7881,Hotel7881,City7881,788.1
7882,Hotel7882,City7882,788.2
7883,Hotel7883,City7883,788.3
7884,Hotel7884,City7884,788.4
7885,Hotel7885,City7885,788.5
7886,Hotel7886,City7886,788.6
7887,Hotel7887,City7887,788.7
7888,Hotel7888,City7888,788.8
7889,Hotel7889,City7889,788.9
7890,Hotel7890,City7890,789.0
7891,Hotel7891,City7891,789.1
7892,Hotel7892,City7892,789.2
7893,Hotel7893,City7893,789.3
7894,Hotel7894,City7894,789.4
7895,Hotel7895,City7895,789.5
7896,Hotel7896,City7896,789.6
7897,Hotel7897,City7897,789.7
7898,Hotel7898,City7898,789.8
7899,Hotel7899,City7899,789.9
7900,Hotel7900,City7900,790.0
7901,Hotel7901,City7901,790.1
7902,Hotel7902,City7902,790.2
7903,Hotel7903,City7903,790.3
7904,Hotel7904,City7904,790.4
7905,Hotel7905,City7905,790.5
7906,Hotel7906,City7906,790.6
7907,Hotel7907,City7907,790.7
7908,Hotel7908,City7908,790.8
7909,Hotel7909,City7909,790.9
7910,Hotel7910,City7910,791.0
7911,Hotel7911,City7911,791.1
7912,Hotel7912,City7912,791.2
7913,Hotel7913,City7913,791.3
7914,Hotel7914,City7914,791.4
7915,Hotel7915,City7915,791.5
7916,Hotel7916,City7916,791.6
7917,Hotel7917,City7917,791.7
7918,Hotel7918,City7918,791.8
7919,Hotel7919,City7919,791.9
7920,Hotel7920,City7920,792.0
7921,Hotel7921,City7921,792.1
7922,Hotel7922,City7922,792.2
7923,Hotel7923,City7923,792.3
7924,Hotel7924,City7924,792.4
7925,Hotel7925,City7925,792.5
7926,Hotel7926,City7926,792.6
7927,Hotel7927,City7927,792.7
7928,Hotel7928,City7928,792.8
7929,Hotel7929,City7929,792.9
7930,Hotel7930,City7930,793.0
7931,Hotel7931,City7931,793.1
7932,Hotel7932,City7932,793.2
7933,Hotel7933,City7933,793.3
7934,Hotel7934,City7934,793.4
7935,Hotel7935,City7935,793.5
7936,Hotel7936,City7936,793.6
7937,Hotel7937,City7937,793.7
7938,Hotel7938,City7938,793.8
7939,Hotel7939,City7939,793.9
7940,Hotel7940,City7940,794.0
7941,Hotel7941,City7941,794.1
7942,Hotel7942,City7942,794.2
7943,Hotel7943,City7943,794.3
7944,Hotel7944,City7944,794.4
7945,Hotel7945,City7945,794.5
7946,Hotel7946,City7946,794.6
7947,Hotel7947,City7947,794.7
7948,Hotel7948,City7948,794.8
7949,Hotel7949,City7949,794.9
7950,Hotel7950,City7950,795.0
7951,Hotel7951,City7951,795.1
7952,Hotel7952,City7952,795.2
7953,Hotel7953,City7953,795.3
7954,Hotel7954,City7954,795.4
7955,Hotel7955,City7955,795.5
7956,Hotel7956,City7956,795.6
7957,Hotel7957,City7957,795.7
7958,Hotel7958,City7958,795.8
7959,Hotel7959,City7959,795.9
7960,Hotel7960,City7960,796.0
7961,Hotel7961,City7961,796.1
7962,Hotel7962,City7962,796.2
7963,Hotel7963,City7963,796.3
7964,Hotel7964,City7964,796.4
7965,Hotel7965,City7965,796.5
7966,Hotel7966,City7966,796.6
7967,Hotel7967,City7967,796.7
7968,Hotel7968,City7968,796.8
7969,Hotel7969,City7969,796.9
7970,Hotel7970,City7970,797.0
7971,Hotel7971,City7971,797.1
7972,Hotel7972,City7972,797.2
7973,Hotel7973,City7973,797.3
7974,Hotel7974,City7974,797.4
7975,Hotel7975,City7975,797.5
7976,Hotel7976,City7976,797.6
7977,Hotel7977,City7977,797.7
7978,Hotel7978,City7978,797.8
7979,Hotel7979,City7979,797.9
7980,Hotel7980,City7980,798.0
7981,Hotel7981,City7981,798.1
7982,Hotel7982,City7982,798.2
7983,Hotel7983,City7983,798.3
7984,Hotel7984,City7984,798.4
7985,Hotel7985,City7985,798.5
7986,Hotel7986,City7986,798.6
7987,Hotel7987,City7987,798.7
7988,Hotel7988,City7988,798.8
7989,Hotel7989,City7989,798.9
7990,Hotel7990,City7990,799.0
7991,Hotel7991,City7991,799.1
7992,Hotel7992,City7992,799.2
7993,Hotel7993,City7993,799.3
7994,Hotel7994,City7994,799.4
7995,Hotel7995,City7995,799.5
7996,Hotel7996,City7996,799.6
7997,Hotel7997,City7997,799.7
7998,Hotel7998,City7998,799.8
7999,Hotel7999,City7999,799.9
8000,Hotel8000,City8000,800.0
8001,Hotel8001,City8001,800.1
8002,Hotel8002,City8002,800.2
8003,Hotel8003,City8003,800.3
8004,Hotel8004,City8004,800.4
8005,Hotel8005,City8005,800.5
8006,Hotel8006,City8006,800.6
8007,Hotel8007,City8007,800.7
8008,Hotel8008,City8008,800.8
8009,Hotel8009,City8009,800.9
8010,Hotel8010,City8010,801.0
8011,Hotel8011,City8011,801.1
8012,Hotel8012,City8012,801.2
8013,Hotel8013,City8013,801.3
8014,Hotel8014,City8014,801.4
8015,Hotel8015,City8015,801.5
8016,Hotel8016,City8016,801.6
8017,Hotel8017,City8017,801.7
8018,Hotel8018,City8018,801.8
8019,Hotel8019,City8019,801.9
8020,Hotel8020,City8020,802.0
